station_code,station_name,lat,lon,state,zone
LNP,LANGARPETH,17.084723,74.967125,Maharashtra,CR
LNQ,LAKHNAURIA,27.782774,80.139264,,
LNR,LUNI RICHHA,23.660393,75.51367,,
LNS,LUNSU HALT,32.018944,76.1797,Himachal Pradesh,NR
LNT,LINGTI,19.86677,78.901334,Maharashtra,?
LNWT,LUCKNOW WEST (ALH),26.829443,80.909614,,
LO,LOLIYA,22.512244,72.166923,Gujarat,WR
LOA,LORHA,23.581228,80.751613,,
LOD,Lekoda,23.075768,75.698491,Madhya Pradesh,WR
LOG,LOHGARA,25.25045,81.73019,Uttar Pradesh,NCR
LOGH,LOTTEGOLLAHALLI,13.043169,77.562257,,
LOHA,Loha,28.006921,74.619424,Rajasthan,NWR
LOK,Loknath,22.871718,88.033921,West Bengal,ER
LOL,LOLIEM,14.939155,74.08778,,
LOM,LODHMA,23.22335,85.200121,,
LONI,LONI,18.491631,74.020514,,
LOT,LOHRA,25.315602,82.930664,,
LOV,Lovedale,11.382403,76.704285,Tamil Nadu,SR
LP,LALAPET,10.95132,78.339233,Tamil Nadu,SR
LPB,LODIPUR BISHANP,28.869781,78.718028,,
LPG,LAPANGA,21.732794,84.03998,,
LPH,LOTAPAHAR,22.617663,85.565671,,
LPI,LINGAMPALLI,17.482874,78.316774,,
LPJ,LALPUR JAM,22.194538,69.95242,Gujarat,WR
LPN,LAOPANI,26.200308,92.595989,Assam,NFR
LPNR,LAJPAT NAGAR,28.57927,77.244136,Delhi NCT,NR
LPR,LILAPUR ROAD,22.954447,71.862567,Gujarat,WR
LPTA,LONGPATIA,27.079731,95.095336,Assam,NFR
LPW,Loharpurwa,27.082641,83.268484,Uttar Pradesh,NER
LR,LADPURA,26.504385,74.728726,Rajasthan,NWR
LRB,LARABAD,24.407021,85.562123,,
LRD,LAR ROAD,26.21389,83.910183,Uttar Pradesh,NER
LRI,Lihuri Halt,18.913242,83.849833,Andhra Pradesh,ECoR
LRJ,LAKSAR JN,29.754038,78.019628,,
LRJC,LAKSAR NORTH CABIN,29.767009,78.00176,,
LRNC,LAKSAR NORTH CABIN,29.771552,78.011318,,
LRU,LALPUR UMRI,26.429998,76.680536,Rajasthan,WCR
LS,LASALGAON,20.154848,74.225976,,
LSD,LUSADIYA,23.68541,73.421111,Gujarat,NWR
LSE,Laseri,28.713124,75.479624,,
LSG,Lawa Sardargarh,25.272756,73.948453,Rajasthan,NWR
LSGS,Lavan Satyagraha Smarak P.H,22.096296,87.850571,,
LSI,LAHERIA SARAI,26.110633,85.903825,,
LSR,LASUR,19.926081,75.011489,Maharashtra,SCR
LSX,LOISINGHA,20.852667,83.514083,,
LT,LAHAVIT,19.852905,73.815119,,
LTA,Lamta,22.139038,80.124429,Madhya Pradesh,SECR
LTD,LATHIDAD,22.090056,71.702802,Gujarat,WR
LTHR,LATEHAR,23.725092,84.46812,,
LTI,LATTERI,12.966994,79.065255,,
LTK,Lathikata,22.131808,84.894961,Orissa,SER
LTMD,LATEMDA,23.098392,85.989117,,
LTR,LAKHTAR,22.873403,71.776727,Gujarat,WR
LTRR,LATUR ROAD,18.506494,76.845289,Maharashtra,SCR
LTT,LOKMANYA TILAK TERM,19.07032,72.891739,,
LTV,LOTARVA,21.153797,73.202399,,
LUA,Laluri Khera,28.607969,79.746243,,
LUNI,LUNI JN,26.001256,73.003175,Rajasthan,NWR
LUR,LATUR,18.429166,76.556049,Maharashtra,CR
LUSA,LUSA,24.876546,82.843318,Uttar Pradesh,NCR
LVK,Lakkavarapukota,18.018465,83.147449,,
LVR,Lokvidyapith Nagar,27.154414,83.306841,Uttar Pradesh,NER
LW,LORWADA,24.217193,72.08968,,
LWR,ALNAVAR JN,15.424244,74.738116,Karnataka,SWR
LWS,LUKWASA,25.110195,77.590102,Madhya Pradesh,WCR
LXA,LAKSWA,27.004637,94.843982,Assam,NFR
LXD,LAKSHANNATH ROAD,21.842011,87.250953,,
LXR,LUNSERIYA,22.585491,71.036258,Gujarat,WR
LYD,Layabad,23.773417,86.351907,Jharkhand,SER
MA,MADHA,18.029712,75.546507,,
MAA,MAVAL,24.432277,72.70044,Rajasthan,NWR
MAAR,Malhar,27.204116,72.375536,Rajasthan,?
MABA,MANDI BAMORA,24.054032,78.082437,,
MABB,MABBI HALT,25.749213,86.06347,,
MABD,MAHBUBABAD,17.597561,79.999792,Andhra Pradesh,SCR
MABG,MATANA BUZURG,23.113851,75.867117,,
MABN,MABAN,24.641196,77.371542,,
MACR,MANGULI CHOWDWAR,20.529594,85.943313,,
MAD,MADDUR,12.604742,77.049522,Karnataka,SWR
MADA,Maonda,27.809478,75.827673,Rajasthan,NWR
MADM,Matradham Halt,22.048253,79.451401,,
MADP,MADHAPUR ROAD,23.242661,69.716415,,
MADR,MADURE,15.812975,73.808967,Maharashtra,KR
MAE,Matheran,18.989244,73.270911,Maharashtra,CR
MAEL,MAEL,23.574668,85.626042,,
MAF,MANUR,13.096025,79.801508,,
MAG,MANGALAGIRI,16.438256,80.564992,,
MAGH,MANIKGARH,19.787693,79.398527,,
MAH,Madhoganj,27.117963,80.135457,Uttar Pradesh,NR
MAHD,Mohadi Praganel,21.294083,79.726457,,
MAHE,MAHE,11.699227,75.546967,Puducherry,SR
MAHO,MAHOLI,27.64872,80.477073,,
MAI,MEHSI,26.354898,85.096319,Bihar,ECR
MAJN,MANGALORE JN,12.866193,74.88006,Karnataka,SR
MAK,Mallikpur,22.396985,88.433315,West Bengal,ER
MAKH,MOKHAMPURA,26.030315,74.68323,Rajasthan,NWR
MAKM,MARARIKULAM,9.597994,76.318018,,
MAKR,MALKHERI,24.169924,78.223009,,
MALA,MALA,28.592851,79.916972,Uttar Pradesh,NER
MALB,MALIYA MIYANA,23.103167,70.754885,,
MALK,MALKAPUR ROAD,21.904426,77.967468,,
MALM,MANTHRALAYAM RD,15.949035,77.299196,,
MAM,MANGAL MAHUDI,22.83578,74.058492,,
MAN,MANI NAGAR,23.000142,72.610413,,
MANA,MANA,20.761491,77.469063,,
MAND,MANDURAI,10.873068,78.786196,,
MANE,MANESWAR,21.411344,84.043988,,
MANG,MAHANAGAR,25.247077,88.251102,,
MANI,Mani Halt,25.173994,84.231268,Bihar,ECR
MANK,MANKI,14.174439,74.493236,Karnataka,KR
MANU,Manu,23.988193,91.998932,Tripura,NFR
MANW,MANWA,27.218852,80.849604,Uttar Pradesh,NER
MAO,MADGAON,15.267911,73.970724,Goa,KR
MAP,MORAPPUR,12.124073,78.393874,,
MAQ,MANGALORE CNTL,12.862325,74.844068,Karnataka,SR
MAR,MULANUR,12.661485,78.406389,,
MAS,CHENNAI CENTRAL,13.084761,80.274856,,
MASK,MAISAR KHANA,30.099805,75.13917,Punjab,NR
MAU,MAU JN,25.93948,83.564347,,
MAUL,MAULA ALI,31.17531,75.769544,,
MAUR,MAUR,30.062746,75.22772,Punjab,NR
MAV,MARIAMMANKOVIL,10.773265,79.198201,Tamil Nadu,SR
MAY,MARIAHU,25.597006,82.598166,Uttar Pradesh,NR
MAYR,Mayar,29.100107,75.860747,,
MAZ,MANGRA,23.881768,84.111898,,
MB,MORADABAD,28.831621,78.765801,,
MBA,MAHOBA,25.306914,79.849079,Uttar Pradesh,NCR
MBB,Murshidabad,24.176964,88.281598,West Bengal,ER
MBC,MAHANANDA BGE,25.188336,88.083399,,
MBD,MUSTABADA,16.546882,80.731768,,
MBE,MIRZAPUR BANKIPUR,22.78738,88.224626,,
MBF,Munabao,25.742614,70.276543,Rajasthan,NWR
MBG,MAIBANG,25.30497,93.135371,Assam,NFR
MBGA,Marwar Bagra,25.208689,72.593761,Rajasthan,NWR
MBI,MADHUBANI,26.348165,86.076784,,
MBL,MANUBOLU,14.226551,79.87707,,
MBM,MAMBALAM,13.038154,80.228164,,
MBNL,Marwar Bhinmal,25.000633,72.275398,Rajasthan,NWR
MBNR,MAHBUBNAGAR,16.757768,77.999429,,
MBO,Mairabari,26.450839,92.421058,Assam,NFR
MBP,MOHIBULLAPUR,26.909235,80.938923,Uttar Pradesh,NER
MBQ,MUMBRA,19.190223,73.02326,,
MBS,MADHOSINGH,25.249931,82.552278,Uttar Pradesh,NER
MBSK,Marwar Balia,27.357827,74.545106,Rajasthan,NWR
MBT,MARWAR BIRTHI,27.099589,72.290171,Rajasthan,NWR
MBU,MELPATTAM BAKKAM,11.784898,79.622949,Tamil Nadu,SR
MBV,Mirzapur Bachhaud,28.077937,76.198447,Haryana,NWR
MBW,Malwara,24.799469,72.267008,Rajasthan,NWR
MBWC,MORADABAD WEST,28.838658,78.759634,,
MBY,MANDI DABWALI,29.966227,74.700155,Haryana,NWR
MC,MANDAPAM CAMP,9.281533,79.134997,Tamil Nadu,SR
MCA,MECHEDA,22.414105,87.85883,,
MCF,Manik Chauree Halt,21.004164,81.783198,Chhattisgarh,SECR
MCI,MANCHIRYAL,18.878745,79.448848,,
MCJ,MANJATTIDAL,10.792057,78.731401,Tamil Nadu,SR
MCL,MADIMANGALAM,12.598975,79.1862,,
MCLA,Macherla,16.46951,79.438277,Andhra Pradesh,SCR
MCLE,MANCHILI,16.662928,81.613684,Andhra Pradesh,SCR
MCN,MUKUNDARAYAPURM,12.977678,79.289067,,
MCO,MOTIHARI COURT,26.62564,84.905431,,
MCPE,MARWAR CHAPRI,26.783488,73.907394,,
MCPK,Chepauk,13.061372,80.28015,Tamil Nadu,SR
MCPT,Chintadripet,13.07406,80.274188,Tamil Nadu,SR
MCQ,MIRCHADHORI,24.291847,82.793413,Madhya Pradesh,ECR
MCRD,MECHERI ROAD,11.804211,77.921857,,
MCS,MANCHESWAR,20.321861,85.844866,,
MCU,Mulacalacheruvu,13.802188,78.264829,Andhra Pradesh,SCR
MCV,MACHARYA,28.772575,78.803702,Uttar Pradesh,NR
MCVM,MACHAVARAM,16.025343,80.541541,,
MCY,Machriawan,25.46248,85.29442,,
MCZ,MAHABUANG,22.719929,84.935276,,
MD,MADAR,26.465014,74.687227,Rajasthan,NWR
MDA,MANDHANA JN,26.557002,80.222507,,
MDB,MANDOR,26.350708,73.042126,Rajasthan,NWR
MDBP,Madhabpur,22.119207,88.347323,West Bengal,ER
MDCR,Masaudhi Court Halt,25.366289,85.043906,Bihar,?
MDD,MALAD,19.187089,72.84917,Maharashtra,WR
MDDG,Malad Gaon,18.36212,74.596581,Maharashtra,CR
MDDP,MANDI DIP,23.093747,77.511077,,
MDE,Makhdumpur Gaya,25.077131,84.979105,Bihar,ECR
MDF,MURADI,23.593092,86.80929,West Bengal,SER
MDG,MANDAL GHAT,26.430757,88.754758,,
MDGR,Manendragarh,23.219747,82.197734,Madhya Pradesh,SECR
MDH,MANDHAR,21.33807,81.704606,,
MDHA,Madhada,21.608001,71.905398,Gujarat,WR
MDJ,MUHAMMADGANJ,24.42644,83.869978,,
MDJN,Madar Jn,26.464294,74.686507,,
MDKD,MADHUKUNDA,23.62663,86.869091,West Bengal,SER
MDKI,MADUKARAI,10.900858,76.94295,,
MDKU,MODUKURU,16.124988,80.583808,,
MDL,MANDAL,25.439632,74.593959,Rajasthan,NWR
MDLA,MUNDLANA,29.212025,76.757452,Haryana,NR
MDLE,Mandar Hill,24.806078,87.026158,Bihar,ER
MDLL,MUDDALINGAHALLI,13.239144,77.30474,Karnataka,SWR
MDLM,MUNDALARAM,23.687953,75.102087,,
MDN,MIDNAPORE,22.42498,87.307379,West Bengal,SER
MDNR,MODINAGAR,28.827907,77.571716,Uttar Pradesh,NR
MDP,MADHUPUR JN,24.270633,86.642183,,
MDPA,MANDPIYA,25.261369,74.635713,Rajasthan,NWR
MDPB,MADHOPUR PUNJAB,32.359168,75.594728,Punjab,NR
MDPD,MANDAPADU,16.388652,80.320507,,
MDPJ,Madanapur Halt,19.549184,78.189939,,
MDPR,MODPUR,22.262588,69.811704,Gujarat,WR
MDR,MADHIRA,16.921826,80.366849,Andhra Pradesh,SCR
MDRA,MEDRA,23.13609,72.712778,Gujarat,WR
MDRR,MADHAVNAGAR ROA,23.78661,80.394824,Madhya Pradesh,WCR
MDS,MANDASOR,24.075937,75.076343,Madhya Pradesh,WR
MDSA,Modasa,23.451923,73.304944,Gujarat,WR
MDSE,MADHU SUDANPUR,22.845108,88.193499,,
MDT,MADARIHAT,26.694551,89.274559,West Bengal,NFR
MDU,MADURAI JN,9.919907,78.110314,,
MDUN,Madhura Nagar,16.525352,80.647608,,
MDVB,Mandar Vidyapith Halt,24.834403,87.020258,Bihar,ER
MDVE,MAHENDRA VADI,13.022631,79.517851,,
MDVK,MAHADEOKHEDI,24.217392,78.193689,,
MDVL,MANDAVALLI,16.518809,81.160744,Andhra Pradesh,SCR
MDVR,MADHAVNAGAR,16.886605,74.575493,Maharashtra,CR
MDW,MARWAR MUNDWA,27.063606,73.815965,,
MDXR,MUDARIA,23.358604,81.095067,,
ME,MASAIPET,17.880537,78.466957,Andhra Pradesh,SCR
MED,MEDCHAL,17.639335,78.474557,Andhra Pradesh,SCR
MEE,Methai,25.907006,86.724589,,ECR
MEG,MELENG,26.794395,94.305982,,
MEH,MELALATHUR,12.917803,78.875384,,
MEJ,VANCHIMANIYACHI,8.882103,77.890651,Tamil Nadu,SR
MEKM,Melakkonnakkulam,9.724593,78.466557,Tamil Nadu,SR
MEM,MAU AIMMA,25.698324,81.91377,Uttar Pradesh,NR
MENP,MEENAPUR,25.614051,87.802483,,
MEP,MAHIDPUR ROAD,23.567509,75.500338,,
MEQ,MALETHU KANAK,26.60377,82.124891,Uttar Pradesh,NR
MER,METPANJRA,21.26917,78.659159,,
MES,MADURAI EAST,9.908505,78.134188,Tamil Nadu,SR
MET,MALERKOTLA,30.529403,75.871692,Punjab,NR
METR,Methi Tikur,26.698845,80.418467,,
MEU,MENDU,27.614247,78.099957,,
MEW,Marhaura,25.969081,84.850984,Bihar,NER
MEX,MUKERIAN,31.941873,75.611838,Punjab,NR
MFA,MAKURIA,25.629245,87.887153,,
MFB,MUSTAFABAD,30.181009,77.123303,,
MFH,MAHRAULI,28.663865,77.468815,,
MFJ,Muftiganj,25.700913,82.827774,Uttar Pradesh,NER
MFKA,MUSAFIR KHANA,26.379585,81.799817,,
MFL,MISRAULI,26.11437,81.848396,,
MFM,MAHALAM,31.018428,74.706748,Punjab,NR
MFP,MUZAFFARPUR JN,26.122311,85.378006,,
MFQ,MAHROI,23.951414,80.919501,Madhya Pradesh,WCR
MFR,Mandla Fort,22.586017,80.355908,Madhya Pradesh,SECR
MFX,MADARAHA,25.273637,81.764284,Uttar Pradesh,NCR
MFZ,MALAHAR,25.303709,87.95782,,
MG,Modelgram,30.891527,75.836183,Punjab,NR
MGAE,Morgram,24.304919,88.018413,West Bengal,ER
MGB,Mudigubba,14.349934,77.994996,Andhra Pradesh,SCR
MGC,MUGAT,19.17485,77.427262,Maharashtra,SCR
MGD,MUGAD,15.46241,74.915401,Karnataka,SWR
MGDR,Magardharra Ph,21.966193,80.125559,,
MGE,MIGRENDISA,25.171242,93.061557,Assam,NFR
MGF,Mandagere,12.730158,76.378905,Karnataka,SWR
MGG,MANGLIYA GAON,22.815074,75.918051,Madhya Pradesh,WR
MGI,Manigachi,26.213719,86.146605,Bihar,ECR
MGK,MULANGUNNATHUKAVU,10.596939,76.207809,,
MGKM,Mungiakami,23.88383,91.710109,Tripura,NFR
MGL,MANGELA,16.223191,75.749383,Karnataka,?
MGLE,MANIGRAM,24.342855,88.107882,West Bengal,ER
MGLI,Mangli,20.643536,79.666123,,
MGLP,MANGOLPURI,28.683246,77.090574,Delhi NCT,NR
MGM,Muragacha,23.529636,88.421243,West Bengal,ER
MGME,MCCLUSKIEGANJ,23.651781,84.940855,,
MGMY,MUGHAL SARAI MARSHALING YARD,25.287126,83.13617,,
MGN,MEGHNAGAR,22.907459,74.539834,,
MGO,MAHISGAON,18.111324,75.501817,Maharashtra,CR
MGPA,MUNDA GOPAL ASHRAM,27.255493,81.139283,,
MGPI,MANGARPATTI HALT,26.371005,86.110032,,
MGRD,MAGARDOH,22.248104,77.894738,,
MGRL,MANGROLLA,21.156258,73.182172,,
MGRP,MEGH RAJ PURA,32.079397,76.071419,Himachal Pradesh,NR
MGRR,MAGARPUR,25.322705,78.858785,Uttar Pradesh,NCR
MGS,MUGHAL SARAI JN,25.278149,83.11925,,
MGSJ,MAGNESITE JN,11.696253,78.096286,,
MGT,Magra Hat,22.242111,88.372713,West Bengal,ER
MGTD,MEGHPUR TITODI,22.138132,69.451972,,
MGV,MOLAGAVALLI,15.357784,77.371821,,
MGVK,Malegaon Vyenku,21.37586,78.956134,Maharashtra,SECR
MGW,MAGARWARA,26.523705,80.428892,,
MGWD,Mahngarwal Doaba,31.325405,76.088969,Punjab,NR
MGWN,MAHGAWAN HALT,25.817256,82.696251,Uttar Pradesh,NR
MH,Marahra,25.100178,85.446664,,CR
MHA,MARAHRA,27.746474,78.555044,,
MHAD,Mohadi Pragane Laling,20.863002,74.779784,Maharashtra,CR
MHBG,Mahadev Buzurg,27.451001,82.87452,Uttar Pradesh,NER
MHBT,MAHBUBNAGAR TOWN HALT,16.742879,77.982649,,
MHBZ,Mahtha Bazar,27.391561,82.957379,Uttar Pradesh,NER
MHC,Masrakh,26.102229,84.808543,Bihar,NER
MHD,MAHEMDAVAD KHEDA RD,22.819556,72.752481,,
MHDA,MAHDEIYA,24.210039,82.588309,Madhya Pradesh,ECR
MHDB,MAHADIA PH,20.750947,85.475883,,
MHDP,Mahadevpara,23.677025,72.949202,Gujarat,WR
MHF,Mohari Junction,26.700553,77.553785,Rajasthan,NCR
MHH,MAGHAR,26.750013,83.133741,,
MHHR,MAHESRA,28.856392,78.330321,,
MHI,Manihari,25.343215,87.619725,Bihar,NFR
MHJ,MAHAJAN,28.793007,73.853666,Rajasthan,NWR
MHKT,MOHKHUTI,27.106537,94.80821,,
MHL,MAHWAL,26.301858,85.126314,Bihar,ECR
MHLC,MONKEY HILL,18.769161,73.363746,,
MHLT,MAHESH LETA HALT,25.151109,86.130158,,
MHMB,MAHIMBA,19.419885,78.076322,Maharashtra,SCR
MHN,Mahanadi,26.882301,88.318628,West Bengal,NFR
MHO,MAHPUR,25.605166,83.246984,Uttar Pradesh,NER
MHOW,Mhow,22.55518,75.771097,Madhya Pradesh,WR
MHP,MUHAMMADPUR,26.236878,85.852798,,
MHPE,Mhope,18.943255,73.19412,,
MHPR,Mahiyarpur,25.411453,87.613385,,
MHQ,Mahuda,23.747481,86.270783,Jharkhand,SER
MHRG,Mahendragarh,28.281433,76.14863,Haryana,NWR
MHRL,Mahrail,26.294081,86.284783,Bihar,ECR
MHRN,MAHENDRANATH,26.000739,84.509909,,
MHT,MANJHI,25.828485,84.584759,,
MHTR,MALIHATI TALIBPUR ROAD,23.79372,88.126194,West Bengal,ER
MHU,Manheru,28.701227,76.203117,Haryana,NWR
MHUA,Mahudha,22.817129,72.946947,Gujarat,WR
MHUL,Mehuwala Halt,29.411154,75.314968,,
MHUR,Mohanpur,24.488461,86.785648,Jharkhand,ER
MHV,MAHUVA JN,21.09412,71.756011,Gujarat,WR
MHWL,MACHROWAR,31.516333,75.636644,,
MIA,MANIA,26.805806,77.91965,,
MIAL,Milaoli,26.296423,78.120963,Madhya Pradesh,NCR
MIAN,MIANGRAM,23.853212,88.17146,West Bengal,ER
MIB,NAGPUR MOTI BAGH,21.146062,79.088986,,
MID,MADHI,21.145672,73.24268,,
MIG,MIDGHAT,22.828141,77.647526,,
MIH,MIHRAWAN,25.871178,82.694333,Uttar Pradesh,NR
MIJ,Majhdia,23.414562,88.719031,West Bengal,ER
MIK,MANIKUL,22.919528,86.066359,,
MIL,MILAK,28.612475,79.164117,,
MILA,MILAKPUR HALT,27.988261,79.717962,,
MILE,MILE-FIVEB,22.509944,88.343231,,
MIM,Maniram,26.838267,83.342407,Uttar Pradesh,NER
MIN,Mihinpurwa,28.027344,81.384467,Uttar Pradesh,NER
MINA,MIYANA,24.85653,77.472164,Madhya Pradesh,WCR
MINJ,MAIKALGANJ,27.717537,80.337822,,
MIO,Molisar,28.13104,74.739025,Rajasthan,NWR
MIPM,MARRIPALEM,17.7363,83.252629,,
MIQ,MIRHAKUR,27.151204,77.866012,Uttar Pradesh,NCR
MIR,MAIJAPUR,27.141734,81.773788,,
MIRA,MIRA ROAD,19.280299,72.856072,Maharashtra,WR
MITA,MITHA,24.082494,71.672422,,
MIU,MARIPAT,28.586886,77.495428,,
MIW,Mighauna,28.24322,79.826515,Uttar Pradesh,NER
MIX,Manipuram Cabin,16.29953,80.45759,,
MIYN,MANIYAN,25.523274,87.606942,,
MJ,MARWAR JN,25.720479,73.609301,Rajasthan,NWR
MJA,MEJA ROAD,25.221545,82.089337,,
MJBK,MANJARI BUDRUK,18.512039,73.971424,,
MJBT,MAJBAT,26.784587,92.287814,,
MJE,MUJNAL,26.693328,89.191957,West Bengal,NFR
MJF,MALKAJGIRI,17.448392,78.529606,,
MJG,MAJHAGAWAN,24.913389,80.811656,Madhya Pradesh,WCR
MJGP,MAJHGAWAN PHATA,23.883133,80.347474,,
MJHL,MAJADA HALT,28.461762,78.743209,Uttar Pradesh,NR
MJHR,MAJHIARI,25.178984,81.518833,Uttar Pradesh,NCR
MJKN,MAJRI KHADAN,20.109731,79.019078,,
MJL,MAJHOWLIA,26.802772,84.619139,Bihar,ECR
MJM,MANJHAULIGRAM H,25.478252,85.422051,,
MJN,Makum Junction,27.485742,95.440958,Assam,NFR
MJNL,MAJRI NANGAL,28.011997,76.554869,Rajasthan,NWR
MJO,MAJORDA,15.314045,73.922408,Goa,KR
MJP,MOHARAJPUR,25.219587,87.740308,,
MJPB,Manjhra Purab,28.300646,81.160402,Uttar Pradesh,NER
MJR,MINJUR,13.281979,80.260192,,
MJRI,MAJRI JN,20.139283,79.043522,,
MJS,MANJESHWAR,12.724197,74.887582,Kerala,SR
MJT,MAJERHAT,22.518978,88.322256,,
MJV,Manjhagarh,26.417226,84.504257,Bihar,NER
MJY,MARAMJHIRI,21.946123,77.883002,,
MJZ,Majhola Pakarya,28.831681,79.899341,Uttarakhand,NER
MK,MIRANPUR KATRA,28.03708,79.674809,,
MKA,MOKAMEH JN,25.391885,85.913049,,
MKB,MANKATHA,25.207216,86.056352,,
MKBH,Manwala Kot Bakhtu,30.040499,74.95205,,
MKC,MAKSI,23.251625,76.159116,,
MKD,MARKUNDI,25.017393,80.947114,Madhya Pradesh,WCR
MKDD,MUKUNDWADI HALT,19.859544,75.367553,Maharashtra,SCR
MKDI,MAKUDI,19.592555,79.44826,,
MKDN,Morkadhana,22.11073,78.501566,Madhya Pradesh,CR
MKG,MANAK NAGAR,26.810176,80.890615,,
MKH,MALAKHERA,27.390236,76.618982,Rajasthan,NWR
MKHI,Makhi,26.661427,80.461137,Uttar Pradesh,NR
MKHR,MARWAR KHARA,27.060569,72.130072,Rajasthan,NWR
MKI,BAPUDHAM MOTIHARI,26.65552,84.90525,Bihar,ECR
MKJ,MAKKAJIPALLI,14.196118,77.628447,,
MKK,KODAMBAKAM,13.052566,80.231305,,
MKL,MAKLIDRUG,13.409545,77.509037,,
MKLI,MAKRAULI,28.946971,76.62755,Haryana,NR
MKM,Marikuppam,12.918968,78.263789,Karnataka,SWR
MKN,MAKRANA JN,27.037532,74.723149,,
MKO,MARKONA,21.195555,86.596117,,
MKP,MANIKPUR JN,25.063492,81.093657,Uttar Pradesh,NCR
MKPR,MUKTAPUR,25.884676,85.79556,,
MKPT,MALIKPETH,17.899982,75.608752,,
MKR,MADDIKERA,15.256635,77.411496,Andhra Pradesh,SCR
MKRA,MAKRERA,26.310925,74.533372,Rajasthan,NWR
MKRD,Machhakunda,18.566875,82.666955,Orissa,ECoR
MKRH,MALLICKPUR HAT,25.325703,88.676426,,
MKRN,MAKRONIA,23.86705,78.808077,,
MKS,Muktsar,30.47821,74.514271,Punjab,NR
MKSP,MUKHASA PARUR,11.566638,79.240919,,
MKSR,Mokalsar,25.62535,72.518045,Rajasthan,NWR
MKT,Mukhtiar Balwar,22.398362,75.973751,Madhya Pradesh,WR
MKTP,MUKETASHWAR,19.919138,85.437914,,
MKU,MALKAPUR,20.891974,76.202946,,
MKX,MORAK,24.730953,75.973339,,
MKY,MEKKUDI,10.87109,78.628737,Tamil Nadu,SR
MKZ,Mahkepar Road,21.632916,79.67892,,
ML,MALHOUR,26.853449,81.040475,,
MLAR,MALANPUR,26.413118,78.272811,Madhya Pradesh,NCR
MLB,MODNIMB,17.916548,75.405544,Maharashtra,CR
MLC,MALKISAR,28.654232,73.862645,Rajasthan,NWR
MLD,MALIHABAD,26.930598,80.715032,,
MLDE,MADLAUDA,29.399824,76.809711,Haryana,NR
MLDT,MALDA TOWN,25.015659,88.130338,,
MLG,MALHARGARH,24.265618,74.972666,Madhya Pradesh,WR
MLGH,Mandalgarh,25.194176,75.08094,Rajasthan,WCR
MLGT,MALLAPPA GATE,15.225027,77.387152,Andhra Pradesh,SCR
MLH,MANAKLAO,26.485986,73.003204,Rajasthan,NWR
MLHA,MALIYA HATINA,21.15957,70.299701,Gujarat,WR
MLHS,Light House,13.044646,80.276539,Tamil Nadu,SR
MLI,MANGALIYAWAS,26.278197,74.492705,Rajasthan,NWR
MLIH,MAULI HALT,31.175,75.769234,,
MLJ,MOHANLALGANJ,26.687033,80.984093,,
MLK,MALKAPURAM,15.368944,77.967556,,
MLKA,Maluka,22.202912,85.672936,Jharkhand,SER
MLKH,Mulewal Khaihra,31.102966,75.299694,Punjab,NR
MLKP,MALIKPUR,27.161781,79.690181,,
MLM,MALTHAN,18.368951,74.724367,,
MLMG,MALLEMADUGU,17.325138,80.160588,Andhra Pradesh,SCR
MLMR,MELMARUVATTUR,12.429554,79.833801,,
MLN,MAILANI,28.284349,80.347318,Uttar Pradesh,NER
MLND,MULUND,19.172355,72.956933,,
MLNH,MALANCHA,25.368716,88.586067,,
MLO,MALUR,12.992108,77.940033,,
MLP,MALLAPUR,15.672447,75.610219,Karnataka,SWR
MLPM,MELPAKKAM,13.080671,79.659245,,
MLPR,MALIPUR,26.281482,82.6313,,
MLQ,Malkera Junction,23.779733,86.296949,Jharkhand,SER
MLR,MALKHED,20.821793,77.862831,,
MLS,MALASA,26.28889,79.907312,,
MLSA,MALLASANDRA,13.335173,77.015018,Karnataka,SWR
MLSR,Malsar,21.889408,73.31641,Gujarat,WR
MLSU,MALSAILU,19.868049,77.123238,Maharashtra,SCR
MLT,MALATIPATPUR,19.865258,85.83177,,
MLTR,Melattur,11.06543,76.272805,Kerala,SR
MLU,MALUGUR,13.866614,77.531591,,
MLV,MALLARPUR,24.080029,87.726275,,
MLW,Mallanwan,27.036238,80.158335,Uttar Pradesh,NR
MLX,Mullanpur,30.83811,75.665016,Punjab,NR
MLY,MAULA ALI,17.44041,78.550541,,
MLYA,Maliya,22.831668,88.136281,West Bengal,ER
MLYC,MAULA ALI,17.447219,78.548135,,
MLYG,MLYG,17.455347,78.53417,,
MLYR,MELNARIYAPANUR,11.615911,78.814791,,
MLZ,MALARNA,26.231078,76.534634,Rajasthan,WCR
MM,MUMBAI MAHIM JN,19.040547,72.846876,Maharashtra,WR
MMA,MUHAMMADABAD,26.026235,83.376007,,
MMB,MAHMUDABAD AVADH,27.288295,81.114404,,
MMC,MAHAMANDIR,26.308745,73.037935,Rajasthan,NWR
MMCC,MOOR MARKET,13.084876,80.275222,,
MMD,Maheshmunda,24.232416,86.389033,Jharkhand,ER
MMDA,MUTHALAMADA,10.626386,76.771723,,
MMDL,MOHINI MANDAL(H,26.678677,85.389062,,
MMDP,Mohamadpur,24.877386,85.415625,,
MME,Mul Marora,20.053466,79.658279,Maharashtra,SECR
MMG,Madhyamgram,22.693938,88.452254,West Bengal,ER
MMH,MAHADANAPURAM,10.953711,78.299178,Tamil Nadu,SR
MMK,MADURANTAKAM,12.50442,79.893087,,
